User ID,Instagram visit score,Spending_rank(0 to 100),Cluster,PCA1,PCA2
451,80,23.74313207,0,-0.026113855959915874,0.913583257363094
452,24,28.07948876,0,-1.4095375526257976,-0.6831250795581196
453,82,93.5233572,1,1.7431805086989323,-0.7492778203819259
454,76,82.44936603,1,1.3111922547383816,-0.6365894271628504
455,85,23.78611592,0,0.10798483765477755,1.0455677810329624
456,24,16.23929877,0,-1.7007187034286735,-0.3919439287552442
457,30,25.96737183,0,-1.3018300859171352,-0.4715326855253076
458,45,63.39344836,2,0.01769956824691975,-0.9928126878356742
459,19,29.04436893,0,-1.5188502415020304,-0.8398956079664488
460,84,79.24263078,1,1.4451968456752358,-0.34486087044440517
461,86,79.47777183,1,1.5041962207942094,-0.29742695864955415
462,27,65.88106241,2,-0.40007330573438643,-1.5329393960787916
463,38,24.00258683,0,-1.1372826993545062,-0.21034692443263728
464,93,17.30662554,0,0.16150384467327614,1.4177819216697631
465,86,4.919132986,0,-0.3293951556303113,1.536164417774963
466,82,12.47998559,0,-0.24988735847850424,1.2437900467955065
467,95,13.25665296,0,0.1151211001507314,1.5705979531061323
468,84,89.44173763,1,1.6960194821576506,-0.5956835069268196
469,53,18.26673794,0,-0.87921735659746,0.32983738466400253
470,57,19.55053998,0,-0.7412120293932345,0.4046986312874267
471,34,60.38734363,2,-0.34891992593021715,-1.2115762716845742
472,53,9.131617919,0,-1.1038737821010824,0.5544938101676246
473,88,17.1533441,0,0.02469264566685264,1.2885099033916245
474,72,85.18097625,1,1.2719363871122773,-0.8102001333643954
475,67,25.75189752,0,-0.32262125719930307,0.5182742936626199
476,93,14.00304875,0,0.0802602757533258,1.4990254905897133
477,18,15.52698738,0,-1.8778862285715698,-0.5340762643538225
478,88,28.48858968,0,0.30345589654418204,1.0097466525142957
479,86,82.31900748,1,1.5740696153062816,-0.3673003531616262
480,61,21.5110996,0,-0.5865634683282853,0.4629166440501273
481,88,11.42268953,0,-0.11623909562747445,1.4294416446859513
482,66,98.28742501,1,1.4346082130730642,-1.2921718200666563
483,20,21.14324526,0,-1.686551156771421,-0.6189780492401462
484,23,22.13480913,0,-1.5823410500465158,-0.5635382255943139
485,47,44.62789768,-1,-0.39057761965081955,-0.4781022130241112
486,21,25.13109369,0,-1.5618712419303915,-0.690441320624263
487,65,86.43369428,1,1.1164857384311868,-1.027265988881692
488,87,85.64276569,1,1.6824178197051771,-0.422431914103609
489,82,15.57815058,0,-0.17369540142990114,1.1675980897469036
490,43,69.0304756,2,0.1031121258616669,-1.1846585323642462
491,37,63.54847167,2,-0.1913545780905294,-1.2094916891535246
492,88,91.08317257,1,1.8428199350714232,-0.5296173860129422
493,102,7.639653452,0,0.16324268534001912,1.8949928721152314
494,81,90.86260865,1,1.651137440953695,-0.7104513960936011
495,66,79.12652846,1,0.9633917957219894,-0.8209554027155824
496,83,76.42241486,1,1.3492320594143898,-0.3021127276404719
497,41,73.92483537,2,0.1702605535290819,-1.3582402469454857
498,84,18.80740811,0,-0.04106289347939431,1.1413988687102217
499,40,24.6655343,0,-1.0677624486582258,-0.17343388821509284
500,77,24.29470263,0,-0.0923742625912889,0.8201937336237298
501,82,82.65963104,1,1.4760131500714284,-0.4821104617544225
502,86,8.957578037,0,-0.23007925965250034,1.436848521797152
503,45,18.66640142,0,-1.0822551631385566,0.10714204354979985
504,79,101.2974694,1,1.8545412372210577,-1.0202884792747882
505,93,19.92757073,0,0.225959722261391,1.3533260440816484
506,81,89.93845695,1,1.6284101404838793,-0.6877240956237854
507,72,67.13687397,1,0.8281848534348012,-0.3664485996869203
508,34,25.4864208,0,-1.2072246391404626,-0.3532715584743305
509,35,69.83001274,2,-0.09009174451853219,-1.4171878096393462
510,77,84.74197188,1,1.3941817333827504,-0.6663622623503065
511,47,51.7082666,2,-0.2164528824653719,-0.6522269502095585
512,82,21.91036653,0,-0.017969696942846034,1.0118723852598488
513,29,15.36585777,0,-1.5891572868908452,-0.23742212800851056
514,72,83.66978888,1,1.2347723485413582,-0.7730360947934763
515,88,15.59823016,0,-0.013551661819871644,1.3267542108783488
516,82,83.42672064,1,1.4948778838878254,-0.5009751955708195
517,8,17.33119867,0,-2.09959918489263,-0.8445297426018865
518,78,91.17666619,1,1.5790359697319163,-0.7979998552425596
519,75,82.37445229,1,1.2827416087699792,-0.6613554246513602
520,93,12.91347352,0,0.05346477925997032,1.5258209870830688
521,76,19.32317113,0,-0.24124550954690602,0.9158483371224342
522,38,61.65151407,2,-0.21139739096876226,-1.1362322328183794
523,71,24.85975843,0,-0.23812799718722835,0.6466476074781947
524,32,72.29810003,2,-0.10922000652674575,-1.5577094780018699
525,19,18.34164898,0,-1.7820580375250652,-0.5766878119434143
526,58,18.99400413,0,-0.7282903756492384,0.44499362100034295
527,86,97.26610968,1,1.9416578401101137,-0.7348885779654575
528,28,13.47817235,0,-1.6621887161381534,-0.21760734221811456
529,90,80.82509118,1,1.6437636043030488,-0.22412776833074374
530,69,84.68126418,1,1.179822198887787,-0.8777358755106425
531,91,24.55994382,0,0.28666521421224633,1.1861872652169685
532,42,70.83502658,2,0.12088241895971644,-1.255645468919208
533,16,21.71634966,0,-1.7788903118458805,-0.7395054679933362
534,83,26.66254146,0,0.12550699987947775,0.9216123318944378
535,96,18.40088572,0,0.26823952149074426,1.470696175223032
536,17,26.78577361,0,-1.627611634243459,-0.8375675021388451
537,40,62.01453889,2,-0.149253020427497,-1.0919433164458199
538,94,23.26091604,0,0.33454369845222715,1.2979587113477247
539,35,68.91120681,2,-0.11268757856240026,-1.3945919755954783
540,46,69.95428106,2,0.20565587657226503,-1.127552352704107
541,29,28.29282218,0,-1.2712495188169628,-0.5553298960823922
542,34,73.82045207,2,-0.018564756146406215,-1.5419314414683845
543,74,82.65275105,1,1.2629773793468202,-0.6948078386851136
544,56,21.3028389,0,-0.7247267507227805,0.33499670916006036
545,89,16.83125962,0,0.0433800700430403,1.323039122472349
546,41,59.25267761,2,-0.19056607044624396,-0.9974136229701605
547,87,13.40332177,0,-0.09413850513006546,1.35412441073163
548,94,25.166725,0,0.38141251108546353,1.2510898987144885
549,80,107.3498213,-1,2.029992676567931,-1.1425232751647487
550,77,94.43647703,1,1.6325948980722986,-0.9047754270398544
551,28,72.73489328,2,-0.2049114082761139,-1.6748846500801513
552,22,14.6878653,0,-1.7920891420164273,-0.4070067770813154
553,82,22.86368007,0,0.005474769225991432,0.9884279190910115
554,95,27.53314394,0,0.466217246115808,1.2195018071410564
555,22,17.90788153,0,-1.7129005451909352,-0.48619537390680745
556,22,25.42124007,0,-1.5281274640225124,-0.6709684550752298
557,83,81.90740914,1,1.4841223735011144,-0.437003041727196
558,21,28.61111105,0,-1.4762885392411091,-0.7760240233135453
559,94,16.42831673,0,0.16651226215424098,1.4659901476457107
560,68,80.78308878,1,1.0573475777196997,-0.8084778977994678
561,79,83.26510525,1,1.4110783747730606,-0.5768256168267919
562,8,28.01124291,0,-1.8369490437162361,-1.1071798837782802
563,18,19.82837667,0,-1.7721038480040967,-0.6398586449212953
564,38,51.67846232,2,-0.4566607429955683,-0.8909688807915737
565,104,32.47904843,0,0.8273248318885097,1.3373440124805667
566,35,66.22827835,2,-0.17866778641078696,-1.3286117677470917
567,99,11.41480527,0,0.1762585488701711,1.7223270782143423
568,20,3.74084121,-1,-2.1145216574386687,-0.19100754857289975
569,85,83.38545074,1,1.5736879146012244,-0.42013529591348125
570,88,15.77517981,0,-0.00920000844567053,1.3224025575041476
571,78,72.20843195,1,1.112557621042706,-0.33152150655335016
572,69,18.55368629,0,-0.4464274006608281,0.7485137240379693
573,20,21.47021756,0,-1.6785100551780283,-0.6270191508335391
574,59,63.66034551,2,0.39677976942556126,-0.6268598806175419
575,93,17.31815726,0,0.1617874397425421,1.4174983266004972
576,34,63.72408271,2,-0.26686080981266147,-1.2936353878021298
577,94,18.0776233,0,0.2070730120649225,1.4254293977350292
578,79,19.83597568,0,-0.14880934309432264,0.9830621010405882
579,41,63.48204303,2,-0.08655494467870137,-1.101424748737703
580,66,27.74741896,0,-0.30015450244319586,0.44259089544960034
581,87,18.10466996,0,0.021479907872209176,1.2385059977293555
582,39,17.6704159,0,-1.2663989749538938,-0.02801400537633756
583,73,74.16136629,1,1.027543761029791,-0.5125908638249973
584,80,30.61155602,0,0.14279860166552422,0.7446707997376543
585,24,19.89866347,0,-1.6107253819149687,-0.4819372502689489
586,93,23.60727388,0,0.3164532193028154,1.2628325470402242
587,21,22.89733379,0,-1.616805223466892,-0.6355073390877627
588,91,18.0839691,0,0.12740410665125745,1.345448372777957
589,43,64.30157906,2,-0.013183772912584176,-1.0683626335899954
590,11,28.38200846,0,-1.7480059867081648,-1.0364730104156137
591,34,62.03583451,2,-0.3083792359639367,-1.2521169616508545
592,40,67.82837223,2,-0.006275696250511443,-1.234920640622805
593,95,13.34840297,0,0.11737747217859076,1.5683415810782728
594,21,19.39408891,0,-1.7029591514498232,-0.5493534111048317
595,84,85.71251997,1,1.6043082941825995,-0.5039723189517687
596,89,22.80616314,0,0.19031853001362684,1.176100662501763
597,86,11.77306271,0,-0.1608391488228261,1.367608410967478
598,28,24.12922046,0,-1.4002516654197135,-0.4795443929365541
599,86,86.35571955,1,1.6733428927617275,-0.46657363061707186
600,42,67.72313499,2,0.04435288901844972,-1.1791159389779413
601,68,18.96620616,0,-0.46289078294345604,0.7117604628636849
602,52,69.2315798,2,0.34753269817099613,-0.9501293135613633
603,98,19.85924708,0,0.35732107416363174,1.4880479094639696
604,16,22.31414443,0,-1.7641889794162866,-0.75420680042293
605,63,22.69436867,0,-0.5042471525009933,0.4870336151366602
606,101,17.05192703,0,0.3681067178920491,1.6369121961062896
607,96,23.54967946,0,0.3948617874954339,1.3440739092183427
608,66,13.70656857,0,-0.645455631754822,0.7878920247612257
609,21,29.65268724,0,-1.450673464321769,-0.8016390982328856
610,74,91.04485495,1,1.4693611006657468,-0.9011915600040397
611,60,22.86062191,0,-0.579983516930057,0.4031200491949867
612,24,28.03571359,0,-1.410614098220755,-0.6820485339631623
613,92,17.45409259,0,0.13852212229506444,1.3875470005910624
614,21,24.43896263,0,-1.5788925497580049,-0.6734200127966498
615,75,77.56580697,1,1.1644844795125064,-0.5430982953938878
616,86,30.31419065,0,0.29513554206577497,0.911633720078878
617,95,78.75782044,1,1.7259656340532081,-0.04024658079634116
618,90,87.56556129,1,1.8095293433021566,-0.38989350732985134
619,29,69.67257647,2,-0.2536134433588151,-1.572965971540538
620,36,66.36574834,2,-0.14867871910959357,-1.3053841915913726
621,57,17.33728452,0,-0.7956417532750173,0.4591283551692094
622,88,80.49313723,1,1.5823833474872129,-0.2691807984287324
623,33,67.48319316,2,-0.20102280190024374,-1.4126900391714599
624,96,29.55533403,0,0.5425564959835661,1.1963792007302108
625,19,27.45221947,0,-1.5580053490133565,-0.8007405004551227
626,26,59.65004757,2,-0.5799185327247824,-1.4063108125453083
627,38,69.88476544,2,-0.008920267646355591,-1.3387093561407857
628,41,76.40002638,2,0.2311319557073786,-1.4191116491237823
629,85,88.71169592,1,1.7046741743048723,-0.5511215556171289
630,81,19.81587932,0,-0.09608692154066453,1.0367729664007548
631,77,26.04922826,0,-0.049225901586269175,0.7770453726187101
632,92,12.57633088,0,0.01856524075350356,1.507503882132623
633,93,19.69985956,0,0.22035971072548918,1.3589260556175502
634,83,21.29254354,0,-0.006555253806930436,1.0536745855808456
635,82,88.67689814,1,1.6239934409574777,-0.6300907526404714
636,93,16.04681292,0,0.13052176678454233,1.4487639995584969
637,92,27.49362388,0,0.38542037958761344,1.140648743298514
638,70,67.61031259,1,0.7866113003609451,-0.431308333526889
639,79,83.99803534,1,1.429103037151325,-0.5948502792050562
640,28,27.09321823,0,-1.3273592302159978,-0.5524368281402697
641,49,23.75744174,0,-0.8506199174374606,0.08837337167635362
642,92,92.98849481,1,1.9961100649043295,-0.47004094201819896
643,90,89.68993884,1,1.861773327585452,-0.4421374916131466
644,80,76.85722348,1,1.2801001721659075,-0.39263077076272673
645,84,17.48314517,0,-0.07362997282191089,1.1739659480527382
646,76,26.22789504,0,-0.07144034123558787,0.7460431688111164
647,90,75.07443563,1,1.5023399867484164,-0.0827041507761116
648,36,68.13652511,2,-0.10513070018936689,-1.3489322105115993
649,84,15.43781637,0,-0.12392994218534722,1.2242659174161745
650,84,91.95018419,1,1.7577087250401726,-0.6573727498093415
651,49,62.51518523,2,0.1025340743035856,-0.8647806200646906
652,96,14.93304629,0,0.18295630585992895,1.555979390853847
653,43,64.19028543,2,-0.01592077352556397,-1.0656256329770155
654,71,82.44190593,1,1.1779671827813283,-0.769447572490359
655,10,20.05081203,0,-1.9795001562229382,-0.8581954843577536
656,102,15.75047732,0,0.3627089971000786,1.6955265603551724
657,78,80.52421884,1,1.3170645080526897,-0.5360283935633335
658,86,4.862885987,0,-0.3307784160266277,1.5375476781712794
659,50,59.46381802,2,0.05410131844119466,-0.7631312207453872
660,71,28.3619342,0,-0.1520003614074119,0.5605199716983784
661,82,75.67791771,1,1.3043146111356374,-0.31041192281863184
662,18,18.25793383,0,-1.810725133119247,-0.6012373598061452
663,88,81.80334766,1,1.6146048389601997,-0.3014022899017192
664,74,90.96805611,1,1.4674724169005022,-0.8993028762387951
665,40,57.37237849,2,-0.2634158513132485,-0.9777804855600685
666,92,22.30448585,0,0.2578059422748242,1.268263180611303
667,22,15.80352856,0,-1.7646520728283772,-0.43444384626936544
668,118,37.36377976,-1,1.3199696187608692,1.5897322340049813
669,84,8.825502438,0,-0.28654398653900964,1.3868799617698366
670,27,66.19425651,2,-0.3923710460122286,-1.5406416558009495
671,78,88.44596944,1,1.5118810150538051,-0.7308449005644486
672,84,81.94347904,1,1.5116177481400572,-0.4112817729092265
673,86,97.20040582,1,1.940042010838527,-0.7332727486938707
674,82,25.92428706,0,0.08074307710417666,0.9131596112128264
675,72,84.86219703,1,1.2640967747234526,-0.8023605209755708
676,59,12.88300392,0,-0.8519674864355704,0.6218873752435872
677,66,19.57217849,0,-0.5012049864434822,0.6436413794498862
678,54,22.03334597,0,-0.7599783201824101,0.26381499170586514
679,79,15.4052108,0,-0.2577734068285201,1.0920261647747853
680,103,11.0367217,0,0.2733937747642622,1.8380584261479012
681,51,10.89198963,0,-1.1137982941747377,0.45798503532745505
682,45,62.10626375,2,-0.013955658261447436,-0.9611574613273072
683,67,87.58034603,1,1.1979015388625334,-1.0022485023992136
684,93,14.3318693,0,0.08834683063441302,1.490938935708626
685,47,65.76544843,2,0.12924987954788195,-0.9979297122228117
686,74,83.04615279,1,1.2726521541162958,-0.7044826134545893
687,46,76.55699732,2,0.3680338891409349,-1.2899303652727765
688,90,9.455246891,0,-0.11140699770965515,1.5310428336819566
689,40,56.18884924,2,-0.2925219221883717,-0.9486744146849453
690,11,27.27702928,0,-1.775180306505175,-1.0092986906186037
691,54,21.03267369,0,-0.7845874612783746,0.2884241328018297
692,84,15.24508506,0,-0.1286697077371621,1.2290056829679894
693,99,24.99765907,0,0.5102963475889074,1.3882892794956065
694,43,69.50125159,2,0.11468973522894373,-1.196236141731523
695,20,36.64182385,0,-1.305400689299487,-1.00012851671208
696,92,22.7277342,0,0.26821472302348676,1.2578543998626404
697,22,14.84958356,0,-1.7881120682454483,-0.4109838508522945
698,87,19.84903172,0,0.06437831280678488,1.1956075927947798
699,53,30.59113774,0,-0.576128223758407,0.026748251824950074
700,25,36.76944711,0,-1.1692204918552187,-0.8702254968717855
701,69,11.7754869,0,-0.6131210010522483,0.9152073244293892
702,92,31.12346471,0,0.4746876321404305,1.051381490745697
703,86,93.90920425,1,1.8591027808526714,-0.6523335187080155
704,32,61.47481763,2,-0.3753927476194346,-1.2915367369091817
705,67,65.96116655,1,0.6662295331162537,-0.4705764966529349
706,56,11.76877509,0,-0.959194244434328,0.5694642028716075
707,47,63.48961593,2,0.07328122305298829,-0.9419610557279181
708,88,7.14465413,0,-0.2214471431334285,1.5346496921919053
709,89,14.72449931,0,-0.008430660363290304,1.3748498528786797
710,20,32.26661979,0,-1.4129983675685174,-0.8925308384430494
711,54,10.99098861,0,-1.0315386858840594,0.535375357407514
712,86,9.610418122,0,-0.21402421937011482,1.4207934815147665
713,78,82.12873846,1,1.3565238300595142,-0.5754877155701579
714,9,27.82657391,0,-1.8148822143103718,-1.076030069727232
715,36,66.40227956,2,-0.14778032113719475,-1.3062825895637715
716,80,77.02165025,1,1.2841438552615196,-0.39667445385833877
717,67,21.69380359,0,-0.4224203703555579,0.6180734068188745
718,87,97.32106926,1,1.9696177612441164,-0.7096318556425477
719,28,25.73422109,0,-1.3607805141225255,-0.5190155442337421
720,50,58.46795832,2,0.029610531238530392,-0.738640433542723
721,88,20.49545196,0,0.10688379408626558,1.2063187549722119
722,36,78.17358982,2,0.14170689746819717,-1.5957698081691627
723,71,80.72973996,1,1.1358605562887476,-0.7273409459977784
724,90,21.3758769,0,0.18175238294618848,1.2378834530261136
725,67,85.31770855,1,1.142257382321755,-0.9466043458584351
726,80,89.19660668,1,1.5835577858873302,-0.6960883844841488
727,85,24.30956688,0,0.12085786190948968,1.0326947567782503
728,95,85.71835635,1,1.8971433650009648,-0.21142431174409743
729,70,85.83428993,1,1.2347864308739254,-0.8794834640398684
730,80,80.40097141,1,1.3672501757793807,-0.47978077437619976
731,77,25.47637648,0,-0.06331382084100709,0.791133291873448
732,34,17.76545182,0,-1.397103402471836,-0.1633927951429573
733,89,16.75676016,0,0.041547934028726814,1.3248712584866627
734,81,31.1479944,0,0.18259934217739138,0.7580867026826995
735,81,24.29460015,0,0.014056504072070285,0.9266295407880203
736,96,19.56682581,0,0.2969130290493344,1.4420226676644419
737,71,85.36779734,1,1.2499224832121152,-0.8414028729211459
738,91,95.67606276,1,2.0355960481830455,-0.5627435687538269
739,46,72.9607622,2,0.2795930886399529,-1.2014895647717947
740,22,23.20465617,0,-1.5826390429243917,-0.6164568761733505
741,86,14.94751872,0,-0.08277099662716138,1.2895402587718134
742,73,83.83004354,1,1.2653217502997578,-0.7503688530949636
743,24,15.11203098,0,-1.7284411582737766,-0.36422147391014126
744,75,85.73339582,1,1.3653467902217404,-0.7439606061031212
745,15,22.71277272,0,-1.7809939918800424,-0.7906184314160869
746,71,84.40723992,1,1.226299871142202,-0.8177802608512326
747,55,17.0720548,0,-0.8553810872598647,0.412434402240232
748,38,68.10960139,2,-0.05257618122370978,-1.2950534425634315
749,85,77.56595839,1,1.4305714206097684,-0.27701880192202566
750,62,24.88835946,0,-0.4768995188247919,0.4064693380035466
751,91,24.26005519,0,0.27929017069775464,1.19356230873146
752,23,22.73312702,0,-1.5676268527318369,-0.578252422908993
753,58,22.83432576,0,-0.6338468512952363,0.3505500966463411
754,32,4.452421246,-1,-1.7777221878272498,0.11079270329863074
755,82,93.47888001,1,1.7420866986013226,-0.7481840102843161
756,23,24.17587916,0,-1.5321458149441558,-0.6137334606966739
757,81,16.96735835,0,-0.16613948107148713,1.1068255259315771
758,86,68.07812412,1,1.223849153580876,-0.017079891436221153
759,97,30.80227731,0,0.5998304049672074,1.192321935203482
760,70,92.07544552,1,1.388272723625213,-1.0329697567911558
761,100,21.48389982,0,0.45049216555489235,1.5013101049865338
762,78,81.31386235,1,1.3364839013360754,-0.5554477868467192
763,64,21.09728335,0,-0.5169153239538749,0.5529184300464541
764,30,28.05596377,0,-1.2504661631118044,-0.5228966083306383
765,21,21.71444274,0,-1.645895599339604,-0.6064169632150507
766,86,20.2849701,0,0.048490852760003623,1.1582784093846488
767,86,26.74225546,0,0.20729234021716256,0.9994769219274902
768,94,19.90062299,0,0.2519053287841483,1.3805970810158035
769,56,16.97405612,0,-0.8311828086509584,0.44145276708823805
770,39,31.79533494,0,-0.9190303782896223,-0.3753826020406084
771,24,26.9403733,0,-1.437551372574657,-0.6551112596092603
772,84,82.94275402,1,1.5361925259848948,-0.43585655075406404
773,77,27.99445114,0,-0.0013877978696171715,0.7292072689020582
774,90,16.2955497,0,0.056813887719292765,1.362821948253009
775,52,20.63726103,0,-0.847528333271997,0.24493171788162724
776,79,21.3101007,0,-0.11255676436767738,0.946809522313943
777,86,12.56278731,0,-0.14141776132485906,1.348187023469511
778,24,22.7665684,0,-1.5401961202548151,-0.5524665119291025
779,33,34.73516479,0,-1.0063822256388346,-0.6073306154328704
780,77,22.27258288,0,-0.14210346088654566,0.8699229319189864
781,87,31.22683245,0,0.3441881058054869,0.9157977997960786
782,61,23.9828188,0,-0.5257774470122909,0.402130622734133
783,90,7.945098806,0,-0.14854547755199246,1.5681813135242937
784,67,24.49279645,0,-0.3535858362178305,0.5492388726811472
785,26,26.74135777,0,-1.3892290400284637,-0.5970003052416287
786,48,70.02793767,2,0.26068392816385705,-1.0761471173818742
787,27,23.91574887,0,-1.4321098102753675,-0.5009028915378124
788,61,20.72914424,0,-0.6057937899526494,0.48214696567449145
789,89,37.70171439,0,0.5566389825132424,0.8097802100021482
790,14,20.57456766,0,-1.8601863524245286,-0.7646427143285132
791,53,5.279509931,0,-1.198607163736861,0.6492271918034027
792,97,4.9615593,0,-0.03566024290916214,1.8278125830798504
793,36,64.40556706,2,-0.19688468889341587,-1.2571782218075505
794,83,99.32756876,1,1.9125295299407885,-0.8654101981668693
795,92,26.31941597,0,0.356543544772935,1.1695255781131924
796,83,9.114961264,0,-0.30603376083402806,1.3531530926079427
797,84,29.61133505,0,0.22463384637329067,0.8757021288575374
798,93,81.8619913,1,1.7490886476513727,-0.1698028813083301
799,24,25.70464922,0,-1.467941050442421,-0.6247215817414962
800,28,69.32359027,2,-0.2888042458934193,-1.5909918124628462
801,14,24.68949391,0,-1.7589895843020635,-0.865839482450978
802,90,17.54183812,0,0.08746337025921767,1.332172465713084
803,78,21.01015447,0,-0.14654154614484471,0.9275776606341979
804,62,66.66079382,-1,0.5503935836554326,-0.6208237644766759
805,73,90.04652851,1,1.4182013281648238,-0.9032484309600293
806,75,2.858754134,0,-0.6727567840356423,1.2941429681542571
807,72,80.78504716,1,1.1638290263051356,-0.7020927725572539
808,78,85.51108119,1,1.439704458863862,-0.6586683443745055
809,80,23.12074726,0,-0.04141992160338018,0.9288893230065584
810,33,33.09713944,0,-1.0466655409285486,-0.5670473001431566
811,91,24.37677445,0,0.28216060170235546,1.1906918777268594
812,32,9.645072902,0,-1.650021341287663,-0.01690814324095573
813,91,29.96855962,0,0.4196771822824156,1.0531752971467994
814,90,13.5461769,0,-0.010800359735035896,1.4304361957073375
815,21,34.16833803,0,-1.3396218346801303,-0.912690727874524
816,70,26.80774098,0,-0.21683034771657536,0.5721333145506294
817,80,17.33378919,0,-0.18373631280096692,1.0712057142041447
818,66,86.22620888,1,1.137991453056394,-0.9955550600499865
819,64,15.26606044,0,-0.6603203030087672,0.6963234091013462
820,89,34.32417921,0,0.47357658390137697,0.8928426086140134
821,85,6.689413886,0,-0.31246765317505854,1.4660202718627977
822,25,29.3721526,0,-1.3511392558335658,-0.6883067328934388
823,88,23.2102108,0,0.17364679399176633,1.1395557550667113
824,14,39.9846706,0,-1.3828413000187025,-1.2419877667343384
825,64,17.50391176,0,-0.6052857027841356,0.6412888088767147
826,87,78.88968554,1,1.5163419669357692,-0.2563560613342013
827,26,18.33459807,0,-1.5959731856913866,-0.3902561595787062
828,29,39.55775005,0,-0.9942155638155371,-0.8323638510838174
829,70,84.17663779,1,1.1940204416318856,-0.8387174747978285
830,42,54.93721292,2,-0.270086280079587,-0.8646767698799052
831,77,19.71569704,0,-0.2049839519928188,0.9328034230252594
832,53,22.46225971,0,-0.7760385344468941,0.2266585625134368
833,28,26.11337186,0,-1.3514562078715582,-0.5283398504847093
834,83,97.11097284,1,1.858017655435761,-0.810898323661842
835,101,12.94797323,0,0.2671797909309864,1.737839123067352
836,92,77.86237335,1,1.6241192896189,-0.09805016673277023
837,100,14.4504811,0,0.2775220562325087,1.6742802143089173
838,10,18.15412379,0,-2.0261446665647425,-0.8115509740159494
839,58,27.86819891,0,-0.5100507823089565,0.22675402766006156
840,88,19.71142506,0,0.08760252789077176,1.2256000211677056
841,36,28.90977811,0,-1.069818711391902,-0.384244199309066
842,38,60.68759122,2,-0.23510276773934116,-1.1125268560478005
843,95,34.26005039,0,0.6316494193417961,1.0540696339150686
844,36,29.14849048,0,-1.0639481516571183,-0.39011475904384957
845,27,70.50292616,2,-0.2864096224053406,-1.646603079407837
846,97,19.35788784,0,0.3183830211899715,1.4737693189807175
847,100,30.96660628,0,0.6836966480911278,1.268105622450299
848,40,61.29851112,2,-0.16686201067609147,-1.0743343261972254
849,88,26.43246433,0,0.2528904118590865,1.060312137199391
850,87,20.02038155,0,0.06859225200298166,1.1913936535985832
851,85,104.9295479,1,2.103513450285705,-0.9499608315979607
852,91,7.536137246,0,-0.1319945871464721,1.604847066575686
853,41,49.11162024,2,-0.4399611188237225,-0.7480185745926824
854,28,26.84610842,0,-1.3334363049007156,-0.5463597534555518
855,96,28.09948413,0,0.506753350118822,1.2321823465949546
856,79,72.38124139,1,1.1434157775838887,-0.3091630196376206
857,89,85.59944699,1,1.7345691433548958,-0.3681499508395028
858,78,79.11013959,1,1.2822886114083598,-0.5012524969190038
859,17,14.34986547,0,-1.933443047974351,-0.5317360884079539
860,70,20.72938158,0,-0.3663130575869665,0.7216160244210202
861,28,20.68159023,0,-1.4850378841173901,-0.3947581742388775
862,91,14.85423634,0,0.047976555012573925,1.4248759244166402
863,54,26.6154245,0,-0.6472930591721219,0.15112973069557728
864,66,19.00573989,0,-0.515135188876591,0.657571581882995
865,102,30.60811282,0,0.7280970024237721,1.3301385550314795
866,80,82.76745061,1,1.4254480710318258,-0.5379786696286448
867,76,73.05853731,1,1.0802472854438228,-0.4056444578682918
868,16,16.44852774,0,-1.9084397912195825,-0.6099559886196345
869,28,17.7654099,0,-1.5567543637646994,-0.32304169459156834
870,24,31.16054453,0,-1.3337663559174548,-0.7588962762664623
871,74,95.00164122,1,1.5666687942545063,-0.9984992535927991
872,41,74.0345035,2,0.17295757885779445,-1.3609372722741984
873,41,24.68307136,0,-1.0407228448881123,-0.14725684852829396
874,49,8.129857686,0,-1.2349429657124988,0.47269641995139106
875,44,21.9697578,0,-1.0276253364037868,-0.0007044266418822933
876,18,34.32489538,0,-1.4155966463309566,-0.9963658465944347
877,74,85.3926014,1,1.3303574449213138,-0.7621879042596071
878,88,22.43899036,0,0.15468047204663166,1.1585220770118458
879,77,17.73895764,0,-0.2535971291306449,0.9814166001630855
880,82,68.60740355,1,1.130432228199582,-0.1365295398825767
881,82,78.99244863,1,1.385827570680412,-0.39192488236340617
882,43,29.88913264,0,-0.859475577265456,-0.22207082923712518
883,25,73.16251407,2,-0.27422006300999496,-1.7652259257170075
884,47,14.50015394,0,-1.1314974106944211,0.2628175780194889
885,64,15.54012673,0,-0.6535802981789567,0.6895834042715356
886,81,21.44462083,0,-0.05603192008859625,0.9967179649486867
887,78,22.45717384,0,-0.110955566042624,0.8919916805319772
888,22,70.48694379,2,-0.41984427920758266,-1.7792516398901574
889,81,83.91136136,1,1.4801881413962499,-0.5395020965361562
890,38,56.33155641,2,-0.3422290241578995,-1.0054005996292423
891,61,19.33718358,0,-0.6400257327840947,0.5163789085059366
892,89,22.98173912,0,0.19463640126002765,1.171782791255362
893,77,83.42126388,1,1.3617020792860375,-0.6338826082535935
894,30,25.02828167,0,-1.3249247620775182,-0.4484380093649247
895,45,24.445565,0,-0.9401304587779242,-0.034982660810832296
896,30,27.67219613,0,-1.2599040102367647,-0.5134587612056781
897,22,23.24900004,0,-1.581548511513278,-0.6175474075844646
898,51,19.76797807,0,-0.895514590057231,0.23970133120994866
899,13,11.66749784,0,-2.1058427504642303,-0.5722029597457242
900,65,14.19155773,0,-0.6601368051980739,0.7493565547475654
901,85,77.1638631,1,1.4206828487732097,-0.26713023008546705
902,84,92.21666786,1,1.764262253468881,-0.6639262782380498
